Calories,Protein,Carbs,Fat,C_type_Beverage,C_type_Chinese,C_type_Dessert,C_type_French,C_type_Healthy Food,C_type_Indian,C_type_Italian,C_type_Japanese,C_type_Korean,C_type_Mexican,C_type_Nepalese,C_type_Snack,C_type_Spanish,C_type_Thai,C_type_Vietnames,Veg_Non_veg,all,almonds,and,baking,basil,bay,black,boneless,bread,brown,butter,capsicum,cardamom,carrot,castor,celery,cheese,chicken,chilli,chillies,chocolate,cilantro,cinnamon,cloves,coconut,coriander,corn,cream,crushed,cucumber,cumin,curd,curry,cut,dark,dried,dry,egg,eggs,essence,fish,flakes,flour,for,fresh,garam,garlic,ghee,ginger,green,ground,honey,into,juice,lamb,leaves,lemon,masala,milk,mint,mustard,of,oil,olive,onion,onions,or,parsley,paste,pepper,pieces,potato,powder,purpose,red,refined,rice,salt,sauce,seeds,sesame,soda,soy,stock,sugar,the,thyme,to,tomato,tomatoes,turmeric,vanilla,vegetable,vinegar,water,white,whole,wine,yellow,yogurt,happy,neutral,stressed,food_id
0.209935935,1.088509008,-1.5397249,0.016152332,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.168181523,0,0,0,0,0,0,0,0.108746886,0.105111255,0,0,0,0,0.136276853,0,0,0,0,0,0,0,0,0,0.341080179,0.173041685,0,0,0,0,0,0,0.151450535,0,0,0,0,0.081245505,0,0.191608435,0,0.151450535,0,0.351409566,0.125207291,0,0,0,0,0,0,0,0,0.221585654,0,0.095804217,0,0.140742145,0,0,0.194024043,0,0,0,0,0.306693673,0,0.2356382,0,0.244183141,0,0.163833959,0,0.319802218,0,0.099539159,0,0,0,0,0,0,0,0.154626232,0.154626232,0,0.137348698,0,0.158066865,0,0,1,0,0,106
0.509899492,1.088509008,-1.155349488,0.587357511,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.168810586,0.115546714,0.168810586,0,0,0,0,0.145017335,0,0,0,0,0.112050187,0.216608239,0.141520808,0,0,0.28083281,0.140416405,0.446482158,0,0,0,0.162868311,0,0.129010593,0,0,0,0,0,0.356596015,0,0,0,0,0.156051004,0,0,0.136265099,0.159323165,0.083713422,0,0.098714371,0.099958863,0,0,0,0,0,0.121397978,0,0.303142756,0,0,0,0,0.152211033,0,0.098714371,0.154504756,0,0,0,0,0,0,0.083142714,0,0.105336605,0,0,0.069448651,0,0.1242816,0,0,0,0,0,0,0,0,0.13339769,0,0.130711505,0,0,0,0,0,0,0,0,0.17099143,1,0,0,107
1.259808386,1.088509008,1.535278398,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.160089841,0,0,0,0,0,0,0.137525747,0,0,0,0,0.10626168,0.205418269,0.134209851,0,0.166642716,0,0.133162501,0,0.218011285,0,0,0,0,0,0.328676098,0,0.166642716,0,0,0,0,0,0,0,0,0,0,0.129225651,0.151092539,0.158777582,0,0.187229583,0.094794993,0,0,0.17168938,0,0,0.23025313,0,0.143741209,0,0.154454543,0,0,0.07217391,0,0,0.146523049,0,0,0.235722438,0,0.166642716,0,0.394237829,0,0,0,0,0.131721875,0,0,0,0,0,0,0,0,0,0,0.126506372,0,0.123958956,0,0,0,0,0,0,0,0,0.324316043,1,0,0,108
1.109826608,1.088509008,1.054809133,0.587357511,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0.627577124,0,0.203351892,0,0,0,0,0,0,0,0,0,0,0.197198316,0,0,0,0,0,0.247120327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239814398,0,0.147328143,0,0,0,0,0,0,0,0,0,0,0,0.216144036,0,0,0,0.133938909,0.212432879,0.173728472,0,0,0,0,0.175918667,0,0,0,0,0,0,0,0.122223421,0.221397164,0,0,0,0,0,0,0,0.309252244,0,0.234768015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,109
1.559771944,1.088509008,0.574339867,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352956558,0,0.409191211,0,0.26092557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204595606,0,0,0,0,0,0,0,0,0,0,0.475970406,0,0,0,0,0,0.181694017,0,0,0.150210203,0,0.141346648,0.279499231,0,0,0,0,0,0,0,0.229871133,0,0,0.194135018,0,0.11638456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204595606,0,0,0.204595606,0,0,0,0,0,0,0,0,0,0.173283382,0,0,0,1,0,0,110
1.109826608,1.376426055,-0.386598663,0.587357511,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.28771361,0,0,0,0,0,0.194421218,0,0,0,0,0,0,0,0,0,0.472534921,0.188537892,0,0,0,0,0,0,0,0,0,0,0.274045488,0,0,0,0,0,0,0.3046249,0,0.226030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128056669,0.203103393,0,0,0,0,0,0.168192788,0,0,0,0,0,0,0,0.116855694,0,0,0,0,0,0,0,0,0.295670709,0.28771361,0,0,0,0,0,0,0,0.238125751,0,0.274045488,0,0,1,0,0,111
0.80986305,1.376426055,-1.347537194,0.587357511,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24118156,0.233118367,0,0,0,0,0,0,0,0,0,0,0,0,0.372997182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36037662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329351167,0,0,0,0,0,0,0,0.535017942,0,0,0,0.357919787,0,0,0,0,0.149484214,0.270777735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112
1.259808386,1.088509008,-1.155349488,1.539366143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0.251921724,0,0,0,0,0.320999338,0,0,0,0,0,0,0,0,0,0.213067417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334138638,0,0,0,0,0.269106853,0,0,0,0,0,0,0,0.159184051,0,0.187708889,0,0,0,0.344257805,0,0,0,0,0,0,0,0,0,0.144717348,0,0,0,0,0,0.472651769,0,0.334138638,0,0,0,0,0,0,0.132059082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226961135,0,0,0,0,0,1,0,0,113
0.959844829,1.376426055,-0.867067929,1.15856269,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195893088,0.378687963,0,0,0,0,0,0,0.40190315,0,0,0,0,0.225544324,0.302956701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146352999,0,0.172578588,0.349508573,0,0,0,0,0,0,0,0,0,0,0,0,0.133052386,0,0.172578588,0,0,0,0,0,0,0,0.436065753,0,0.184155988,0,0,0.121414441,0,0,0,0,0,0,0,0,0,0,0.233214118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114
0.80986305,1.376426055,-1.155349488,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311515776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378836745,0,0,0,0,0,0,0,0,0,0,0,0.333690638,0,0,0,0,0,0.211584379,0.335581938,0,0,0,0,0,0.277900142,0,0,0,0,0,0,0,0.193077327,0,0,0,0,0,0,0,0,0.488528272,0,0.370864932,0,0,0,0,0,0,0,0,0,0,0,1,0,0,115
0.509899492,1.088509008,-1.5397249,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.341461485,0,0,0,0,0,0.204465307,0.197629613,0,0,0,0,0,0,0,0.304254398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19487487,0,0.248651841,0,0.152757359,0,0.180130571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138874716,0,0.180130571,0,0,0,0.226784767,0,0,0,0,0,0.192214594,0,0,0.126727498,0,0,0,0,0,0.320648554,0.187152989,0,0,0,0.243419493,0,0,0,0.290727404,0,0,0,0,0,0.341461485,0,1,0,0,116
1.109826608,1.376426055,-1.155349488,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0.419521844,0,0,0,0,0,0,0,0.176529167,0.29627711,0,0,0,0,0,0.177409145,0,0,0,0,0,0,0,0,0,0.212688226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265087049,0,0.156294538,0.158264944,0,0.257869521,0,0,0,0,0,0,0,0,0.242265242,0,0.120497922,0,0.156294538,0,0,0,0.196775151,0,0,0.282299371,0,0,0.166779526,0.242265242,0,0.109958102,0.199179599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29627711,0,1,0,0,117
1.559771944,1.568370753,0.093870602,1.539366143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234135916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174924463,0,0.206269889,0.208870334,0,0,0,0,0,0,0,0,0,0,0,0,0.318054532,0,0,0.32284741,0,0,0,0,0,0.372564906,0.173731932,0,0,0,0,0.145117327,0.262867496,0,0.352740343,0,0,0,0.214311352,0,0,0,0.278742867,0,0,0,0,0,0,0,0,0.340323585,0,0,1,0,0,118
0.959844829,1.376426055,-0.867067929,1.15856269,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196074411,0,0,0,0,0,0,0,0.20113758,0,0.235065213,0,0,0,0.303237123,0,0,0,0,0,0,0,0,0,0,0,0.262792206,0,0.278796464,0.146488466,0,0.17273833,0,0,0,0,0,0,0,0.210031723,0.265231764,0,0,0,0,0.133175542,0,0.17273833,0,0,0,0.434955838,0.174916042,0.307489702,0,0.290979589,0,0,0,0,0.121526825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,119
0.80986305,1.376426055,-1.347537194,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.161292849,0,0,0,0,0,0,0.162096876,0.156677646,0,0,0,0,0,0,0.166282654,0.241208096,0.194331002,0,0,0.186632569,0,0,0,0,0,0,0,0,0,0,0,0.308987458,0,0,0.230484109,0.121103629,0,0.142804681,0,0,0,0.261903559,0,0,0.175619815,0,0.438540045,0,0,0,0,0,0,0,0,0,0,0,0,0.254205125,0,0.36083405,0,0.152384704,0,0,0.100467565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247363949,1,0,0,120
1.109826608,1.376426055,-1.155349488,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.319520701,0,0,0,0,0,0,0,0.307873201,0,0,0,0,0,0,0,0,0.209380986,0,0.264450844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328357468,0,0,0,0,0.264450844,0,0,0,0.19955998,0,0,0,0,0,0,0.186786707,0,0.304341552,0,0,0,0,0,0,0,0,0.285925143,0,0,0,0,0,0,0,0,0.186786707,0,0,0,0.319520701,0.196835747,0,0,0.129774234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264450844,0,0,0,0,1,0,0,121
1.259808386,1.088509008,-0.867067929,1.539366143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.390658183,0,0,0,0,0,0,0.196302785,0,0,0,0,0,0,0.260733439,0,0,0,0,0,0,0,0.263098289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172939524,0,0,0,0,0,0,0.425358708,0.210276354,0.265540689,0.215162468,0,0,0,0.133330656,0,0,0,0,0,0.217731223,0,0,0,0.145659252,0,0.184541138,0.268065897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327829898,0,1,0,0,122
0.959844829,1.376426055,-1.155349488,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.284766958,0,0,0,0,0,0.170516928,0.329632396,0,0,0,0,0,0,0.174920134,0,0.204425442,0,0,0.196327117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207366955,0,0.127394304,0,0.150222608,0.456349394,0,0,0,0.196327117,0,0,0.182654963,0,0,0.247851476,0,0,0.115816665,0,0.150222608,0,0,0,0.189130578,0,0,0,0.253051612,0,0.160300262,0,0,0.105686309,0,0,0,0,0,0,0,0,0,0,0.203003359,0,0,0,0,0,0.18163601,0,0,0,0,0,1,0,0,123
0.80986305,1.088509008,-1.347537194,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0.185958158,0,0,0,0.180058309,0.143683831,0.277760373,0,0,0,0,0,0,0.147394134,0,0,0,0,0,0.222212942,0,0,0,0,0,0,0,0,0,0,0.136944347,0,0,0,0.214694247,0,0,0.256357849,0,0,0,0,0,0,0,0,0,0,0,0,0.097591379,0,0,0,0,0,0.318736754,0,0,0,0.533076474,0,0,0,0,0.089055169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479910212,0,1,0,0,124
1.109826608,1.376426055,-1.155349488,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279623213,0,0,0,0,0,0,0.296765309,0,0,0,0,0.166541942,0,0.193866333,0,0,0,0,0,0,0,0,0,0,0,0,0.20567295,0.216134125,0,0.127432039,0.129038575,0,0,0,0,0,0.156714689,0.154944017,0.391332075,0,0,0,0,0.09824589,0,0.127432039,0,0,0,0.160437204,0,0,0,0.536651629,0,0,0.19752676,0,0.08965243,0,0,0,0,0,0,0,0,0,0,0.172205318,0,0.168737677,0,0,0,0,0,0,0,0,0,1,0,0,125
0.509899492,1.088509008,-1.5397249,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0.181255202,0,0,0,0.31616727,0,0,0,0.152539517,0,0,0,0,0,0.192108759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213499018,0,0.205462922,0,0,0.229062716,0,0,0,0.426998036,0,0,0,0,0.166088961,0,0,0,0,0,0,0,0,0.135054698,0,0,0,0,0.547029332,0,0,0.227501103,0,0.144114816,0,0,0.09501521,0,0,0,0,0,0,0,0,0.240409462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126
1.559771944,1.568370753,-1.347537194,1.539366143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348789319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333676296,0,0,0,0,0,0,0,0,0.207941141,0,0,0,0,0,0,0,0.436483235,0,0,0,0,0.40455905,0,0,0.189043377,0.299830938,0,0,0,0.41416667,0,0,0,0,0.206523522,0,0,0,0,0.172507961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,127
0.80986305,1.376426055,-1.155349488,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389510552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395224153,0,0,0,0,0,0,0,0,0,0.185563298,0,0.21881514,0,0,0,0,0,0.389510552,0,0,0,0,0,0,0,0.16869924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153943304,0.27885499,0,0,0,0,0.389510552,0.227345682,0,0,0,0,0,0,0,0.353163582,0,0,0,0,0,0,0,0,1,0,128
1.109826608,1.568370753,-1.347537194,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0.15674586,0.229001411,0,0,0,0,0,0,0,0,0,0.152002617,0.440762573,0,0,0,0.190483047,0.190483047,0,0.311855466,0,0,0,0,0.175010398,0,0,0,0,0,0,0.182229427,0,0,0,0.211692293,0,0,0,0,0.113562142,0,0.133911804,0.135600031,0,0,0,0,0,0.329366883,0,0,0,0.220940368,0,0,0.103241574,0,0,0,0,0,0,0,0,0,0,0,0.142895251,0,0,0.094211148,0,0.337190484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161914416,0,0.201893034,0,0,0,1,0,0,129
0.509899492,1.088509008,-1.347537194,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0.297451515,0,0,0.223050205,0,0,0,0,0,0,0,0,0,0,0,0,0.180736739,0,0,0.147949492,0.214614179,0,0,0,0.166055768,0,0.193300393,0.226178247,0,0,0,0,0,0,0,0,0,0,0,0.205072544,0.10775159,0,0.254120072,0.257323764,0,0,0,0,0,0,0,0.195094844,0,0,0,0,0.097959088,0,0.127060036,0,0,0,0.319937703,0.128661882,0,0,0.428068016,0,0.135583833,0.196950135,0,0.089390714,0,0,0,0,0,0,0,0,0,0,0.171702612,0,0,0,0,0,0,0,0,0,0,0,1,0,0,130
0.80986305,1.376426055,-1.155349488,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505955214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505955214,0,0,0,0,0,0,0,0,0,0,0.236424033,0.3749787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215744284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494942114,0,0,0,0,0,0,0,1,0,131
1.259808386,1.568370753,-1.347537194,1.539366143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0.211685893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173051644,0.226126288,0,0,0,0,0,0.183660448,0,0,0,0,0,0,0,0.280771482,0,0,0,0,0,0,0,0,0,0,0,0,0.133759874,0.254571441,0.157728849,0.159717337,0,0,0.28927446,0,0,0.193973413,0,0,0,0,0,0,0.243207458,0,0,0.246872439,0.231713146,0,0.198580952,0,0,0,0.265695957,0,0,0,0,0.110967185,0,0,0,0,0,0,0,0,0,0,0,0.25734469,0.208854852,0,0,0.254571441,0.190711899,0,0,0,0,0,1,0,0,132
1.109826608,1.376426055,-1.155349488,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31261016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148927858,0,0,0,0,0,0,0,0.31261016,0,0,0,0,0,0,0,0.135393242,0.214739514,0.175614847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31261016,0,0,0,0,0,0,0,0,0,0,0,0.503536717,0,0.579491991,0,0,0,1,0,133
1.559771944,1.568370753,-0.867067929,1.539366143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0.220374504,0,0,0,0,0,0,0,0,0,0,0,0,0.254369913,0,0,0,0,0.213248685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12614242,0,0.148746393,0.150621639,0,0,0,0,0.264781905,0,0,0,0,0,0.461130393,0,0.114678552,0,0.148746393,0,0,0,0.374544041,0,0.264781905,0,0.250564912,0,0.158725015,0,0,0,0,0.187272021,0,0,0,0,0.154545294,0,0,0,0,0,0.196960835,0,0,0,0,0,0,0,0,0.257656086,1,0,0,134
1.109826608,1.376426055,-1.155349488,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290551963,0.379663754,0,0,0,0,0.399265414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427422878,0,0,0,0,0,0,0,0.264825145,0.268163796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223050414,0,0.282590887,0,0,0.186312783,0,0,0,0,0,0,0,0,0,0,0,0,0.350665187,0,0,0,0,0,0,0,0,0,1,0,0,135
0.80986305,1.088509008,-1.347537194,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.264170448,0,0,0,0,0,0,0,0,0,0,0,0.198229097,0,0.162268581,0,0,0,0,0,0,0,0.248068599,0,0,0,0,0,0,0.224920209,0,0,0,0,0,0.11818018,0,0,0.141114246,0,0,0.255581191,0,0,0,0,0,0,0,0,0.489275626,0.107439924,0.170404347,0,0.218117949,0.204724337,0.235385319,0,0,0,0,0,0,0.148706129,0,0,0.098042272,0.177595103,0,0,0,0,0,0,0.268974804,0,0,0,0,0,0,0,0,0,0.199788208,0,0.229924974,0,0,1,0,0,136
0.509899492,1.088509008,-1.5397249,0.016152332,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155630587,0,0,0,0,0,0.427723222,0.330342811,0,0,0,0,0,0,0.431602668,0,0,0,0,0,0,0,0.22894381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176482895,0,0.21987592,0,0.109361918,0,0.141850333,0,0,0,0,0,0,0,0,0,0.151366335,0,0,0,0,0.357179734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427723222,0,0,0,1,0,0,137
0.80986305,1.376426055,-1.155349488,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0.502125936,0,0,0,0,0,0,0,0.140858574,0,0,0,0,0,0,0,0.273656147,0,0,0,0,0.177397742,0.188023915,0.145216218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17215311,0,0.105760947,0,0,0,0,0,0,0,0,0,0.151637563,0,0,0,0,0,0,0,0.124712681,0,0,0,0,0,0,0,0.420159729,0,0.266158014,0,0,0.175478554,0,0.314027055,0,0,0,0,0,0,0,0,0,0,0.330273742,0,0,0,0,0,0,0,0,0,0,1,0,138
1.559771944,1.568370753,-0.386598663,1.539366143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0.488533343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333470406,0.528898427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608604235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,139
1.109826608,1.376426055,-1.155349488,1.15856269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258482028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337714427,0,0,0.188252418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342287944,0.542883423,0,0,0,0,0,0,0,0,0,0,0.23687803,0,0,0,0,0,0,0,0,0,0.230640298,0,0,0,0,0,0,0,0,0.358281509,0,0,0,0.366253735,0,0,1,0,0,140
0.80986305,1.088509008,-1.347537194,0.587357511,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0.526129295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688185241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49958887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142
